0,2,3,4,5,6
1518,137,겨자,2작은술,3060003,양념
1519,137,소금,1/4작은술,3060003,양념
1515,137,피클,4개,3060002,부재료
1509,136,후루츠칵테일,50g,3060002,부재료
1510,136,은박컵,1개,3060002,부재료
1503,136,감자,2개,3060001,주재료
1508,136,파슬리가루,약간,3060003,양념
1505,136,우유,3큰술,3060002,부재료
1506,136,설탕,4작은술,3060003,양념
1507,136,계핏가루,1/2작은술,3060003,양념
1504,136,버터,3큰술,3060002,부재료
1493,135,유부,10장,3060001,주재료
1494,135,계란,4개,3060001,주재료
1495,135,물,1컵,3060002,부재료
1496,135,간장,1작은술,3060003,양념
1502,135,맛살,30g,3060002,부재료
1498,135,설탕,1작은술,3060003,양념
1499,135,소금,1작은술,3060003,양념
1500,135,후춧가루,약간,3060003,양념
1501,135,실파,12뿌리,3060002,부재료
1497,135,소금,1작은술,3060003,양념
1477,134,밥,300g,3060001,주재료
1492,134,청피망,30g,3060002,부재료
1479,134,당근,30g,3060002,부재료
1480,134,식용유,약간,3060002,부재료
1481,134,소금,약간,3060003,양념
1482,134,간장,1큰술,3060003,양념
1483,134,설탕,1/2큰술,3060003,양념
1484,134,다진파,2작은술,3060003,양념
1485,134,다진마늘,1작은술,3060003,양념
1486,134,참기름,1작은술,3060003,양념
1487,134,후춧가루,약간,3060003,양념
1488,134,상추,2장,3060002,부재료
1489,134,깨소금,약간,3060003,양념
1490,134,파슬리,10g,3060002,부재료
1491,134,토마토,1개,3060002,부재료
1478,134,쇠고기,100g,3060001,주재료
1467,133,닭고기,2마리,3060001,주재료
1468,133,찹쌀,1/2컵,3060002,부재료
1469,133,마늘,4쪽,3060002,부재료
1470,133,대추,4개,3060002,부재료
1476,133,후춧가루,약간,3060003,양념
1472,133,대파,1뿌리,3060003,양념
1473,133,생강,1쪽,3060002,부재료
1474,133,물,8컵,3060002,부재료
1475,133,소금,약간,3060003,양념
1471,133,수삼,4뿌리,3060003,양념
1456,132,스파게티,150g,3060001,주재료
1457,132,생크림,3/4컵,3060001,주재료
1458,132,햄,10g,3060002,부재료
1459,132,베이컨,10g,3060002,부재료
1460,132,바질,1/2작은술,3060003,양념
1466,132,후춧가루,약간,3060003,양념
1462,132,화이트와인,약간,3060002,부재료
1463,132,버터,7g,3060003,양념
1464,132,소금,약간,3060003,양념
1465,132,우유,1컵,3060001,주재료
1461,132,양파,5g,3060002,부재료
1445,131,배,1/4쪽,3060001,주재료
1446,131,잣가루,1작은술,3060001,주재료
1447,131,오이,1/2개,3060002,부재료
1448,131,잣,약간,3060001,주재료
1449,131,상추,4장,3060002,부재료
1444,131,쇠고기,30g,3060001,주재료
1451,131,참기름,1작은술,3060003,양념
1452,131,깨소금,1작은술,3060003,양념
1453,131,후춧가루,1/2작은술,3060003,양념
1454,131,설탕,1과1/2작은술,3060003,양념
1455,131,계란노른자,1개,3060002,부재료
1450,131,간장,2와1/2작은술,3060003,양념
1435,130,두부,1/2모,3060001,주재료
1436,130,홍고추,약간,3060002,부재료
1437,130,간장,1과1/2큰술,3060003,양념
1438,130,설탕,1/2큰술,3060003,양념
1443,130,실고추,약간,3060003,양념
1440,130,후춧가루,약간,3060003,양념
1441,130,통깨,약간,3060002,부재료
1442,130,참기름,약간,3060003,양념
1439,130,물엿,1/2큰술,3060003,양념
1420,129,골뱅이통조림,200g,3060001,주재료
1434,129,소면,100g,3060002,부재료
1422,129,대파,30g,3060002,부재료
1423,129,양파,50g,3060001,주재료
1424,129,당근,30g,3060002,부재료
1425,129,샐러리,½대,3060002,부재료
1426,129,고추장,3큰술,3060003,양념
1427,129,고춧가루,3큰술,3060003,양념
1428,129,식초,3큰술,3060003,양념
1429,129,진간장,1큰술,3060003,양념
1430,129,설탕,1과½큰술,3060003,양념
1431,129,깨소금,1큰술,3060003,양념
1432,129,참기름,1큰술,3060003,양념
1433,129,다진마늘,2큰술,3060003,양념
1421,129,오이,50g,3060001,주재료
1410,128,쇠고기,300g,3060001,주재료
1411,128,양파,1개,3060002,부재료
1412,128,다진파,1큰술,3060003,양념
1413,128,다진마늘,1/2큰술,3060003,양념
1419,128,밀가루,약간,3060002,부재료
1415,128,설탕,2큰술,3060003,양념
1416,128,깨소금,약간,3060003,양념
1417,128,참기름,1큰술,3060003,양념
1418,128,후춧가루,1작은술,3060003,양념
1414,128,간장,3큰술,3060003,양념
1397,127,쇠고기,400g,3060001,주재료
1398,127,팽이버섯,2봉지,3060001,주재료
1399,127,당근,1토막,3060001,주재료
1400,127,부추,150g,3060001,주재료
1401,127,육수,5컵,3060002,부재료
1402,127,물,4컵,3060002,부재료
1409,127,맛술,2큰술,3060003,양념
1404,127,술,3큰술,3060002,부재료
1405,127,깨소금,4큰술,3060003,양념
1406,127,된장,1큰술,3060003,양념
1407,127,설탕,1큰술,3060003,양념
1408,127,간장,2큰술,3060003,양념
1403,127,다시마,15cm,3060002,부재료
1388,126,가지,1개,3060001,주재료
1389,126,마른새우,20g,3060001,주재료
1390,126,식용유,1큰술,3060002,부재료
1391,126,진간장,1작은술,3060003,양념
1396,126,소금,약간,3060003,양념
1393,126,다진마늘,1작은술,3060003,양념
1394,126,참기름,1/2큰술,3060003,양념
1395,126,깨소금,1/2큰술,3060002,부재료
1392,126,다진파,1작은술,3060003,양념
1381,125,식용유,약간,3060002,부재료
1382,125,간장,2큰술,3060003,양념
1383,125,설탕,2작은술,3060003,양념
1384,125,미림,1큰술,3060003,양념
1385,125,마른고추,1개,3060003,양념
1380,125,녹말,1/3컵,3060002,부재료
1387,125,물,1/2컵,3060003,양념
1377,125,고등어,1마리,3060001,주재료
1378,125,소금,1/2작은술,3060002,부재료
1379,125,청주,1큰술,3060002,부재료
1386,125,생강,1쪽,3060003,양념
1367,124,도토리묵,1/2모,3060001,주재료
1368,124,청포묵,1/2모,3060001,주재료
1369,124,오이,1/2개,3060002,부재료
1370,124,게맛살,1개,3060002,부재료
1376,124,깨소금,1작은술,3060003,양념
1372,124,설탕,1작은술,3060003,양념
1373,124,식초,1큰술,3060003,양념
1374,124,홍고추,1개,3060003,양념
1375,124,참기름,1작은술,3060003,양념
1371,124,간장,2큰술,3060003,양념
1354,123,가는파,100g,3060001,주재료
1355,123,양파,1/4개,3060001,주재료
1356,123,돼지고기,80g,3060001,주재료
1357,123,청주,1작은술,3060001,주재료
1358,123,간장,1큰술,3060003,양념
1359,123,생강,1쪽,3060002,부재료
1366,123,참기름,1작은술,3060003,양념
1361,123,마늘,2쪽,3060001,주재료
1362,123,생강,1쪽,3060001,주재료
1363,123,식용유,3큰술,3060001,주재료
1364,123,후춧가루,약간,3060001,주재료
1365,123,소금,1/2작은술,3060003,양념
1360,123,굵은파,1/2뿌리,3060001,주재료
1345,122,감자,1개,3060001,주재료
1346,122,청고추,2개,3060002,부재료
1347,122,홍고추,1개,3060002,부재료
1348,122,식용유,2와1/2큰술,3060002,부재료
1353,122,흰후춧가루,약간,3060003,양념
1350,122,참기름,1큰술,3060003,양념
1351,122,설탕,1작은술,3060003,양념
1352,122,소금,1/2작은술,3060003,양념
1349,122,간장,1큰술,3060003,양념
1337,121,꽁치,2마리,3060001,주재료
1338,121,소금,1/2작은술,3060002,부재료
1339,121,실파,1뿌리,3060002,부재료
1344,121,생강,1쪽,3060003,양념
1341,121,설탕,2큰술,3060003,양념
1342,121,청주,3큰술,3060003,양념
1343,121,물,2큰술,3060003,양념
1340,121,간장,4큰술,3060003,양념
1325,120,계란,4개,3060001,주재료
1326,120,국수,100g,3060001,주재료
1327,120,새우,200g,3060002,부재료
1328,120,게맛살,2개,3060002,부재료
1329,120,치커리,약간,3060002,부재료
1336,120,소금,약간,3060003,양념
1331,120,다시물,1/2컵,3060003,양념
1332,120,간장,2큰술,3060003,양념
1333,120,맛술,1큰술,3060003,양념
1334,120,와사비,약간,3060003,양념
1335,120,무,약간,3060003,양념
1330,120,미나리,약간,3060002,부재료
1317,119,당근,1/8개,3060002,부재료
1318,119,햄,30g,3060001,주재료
1319,119,게맛살,2개,3060001,주재료
1320,119,다진마늘,1큰술,3060002,부재료
1321,119,대파,1/2뿌리,3060002,부재료
1322,119,고춧가루,2큰술,3060003,양념
1316,119,홍고추,1개,3060002,부재료
1324,119,깨소금,약간,3060003,양념
1311,119,라면,4개,3060001,주재료
1312,119,배추김치,1/4포기,3060001,주재료
1313,119,표고버섯,4개,3060001,주재료
1314,119,콩나물,50g,3060001,주재료
1315,119,청고추,1개,3060002,부재료
1323,119,참기름,약간,3060003,양념
1301,118,밥,800g,3060001,주재료
1302,118,계란,2개,3060001,주재료
1303,118,돼지고기,200g,3060001,주재료
1304,118,당근,50g,3060002,부재료
1310,118,식용유,약간,3060002,부재료
1306,118,표고버섯,4장,3060002,부재료
1307,118,대파,1뿌리,3060002,부재료
1308,118,소금,약간,3060003,양념
1309,118,후춧가루,약간,3060003,양념
1305,118,양파,1개,3060002,부재료
1293,117,두부,1모,3060001,주재료
1294,117,미역,100g,3060001,주재료
1295,117,양파,1/2개,3060002,부재료
1300,117,통깨,1큰술,3060003,양념
1297,117,간장,1/4컵,3060003,양념
1298,117,참기름,1큰술,3060003,양념
1299,117,설탕,1큰술,3060003,양념
1296,117,홍고추,1/2개,3060002,부재료
1281,116,양배추,4장,3060001,주재료
1282,116,쇠고기,100g,3060001,주재료
1283,116,돼지고기,100g,3060001,주재료
1284,116,양파,1/4개,3060002,부재료
1285,116,당근,1/4개,3060002,부재료
1292,116,간장,1/2큰술,3060003,양념
1287,116,소금,1/3작은술,3060003,양념
1288,116,후춧가루,약간,3060003,양념
1289,116,넛맥,1/5작은술,3060003,양념
1290,116,빵가루,1/3컵,3060002,부재료
1291,116,물,2컵,3060002,부재료
1286,116,계란,1/2개,3060002,부재료
1274,115,계란,4개,3060001,주재료
1275,115,우유,2큰술,3060002,부재료
1276,115,소금,1/3작은술,3060003,양념
1280,115,토마토케첩,약간,3060003,양념
1278,115,식용유,1큰술,3060002,부재료
1279,115,버터,1큰술,3060002,부재료
1277,115,후춧가루,약간,3060003,양념
1266,114,두부,1모,3060001,주재료
1267,114,배추김치,1/2포기,3060001,주재료
1268,114,다진파,1큰술,3060003,양념
1273,114,소금,약간,3060003,양념
1270,114,깻잎,10장,3060002,부재료
1271,114,깨소금,1큰술,3060002,부재료
1272,114,참기름,1큰술,3060003,양념
1269,114,다진마늘,1/2큰술,3060003,양념
1253,113,소금,1큰술,3060002,부재료
1254,113,양파,1개,3060002,부재료
1255,113,호박,1/2개,3060002,부재료
1256,113,대파,2뿌리,3060002,부재료
1257,113,청고추,2개,3060002,부재료
1258,113,홍고추,2개,3060002,부재료
1252,113,낙지,2마리,3060001,주재료
1260,113,고춧가루,1/2큰술,3060003,양념
1261,113,간장,1큰술,3060003,양념
1262,113,참기름,1/2큰술,3060003,양념
1263,113,생강즙,약간,3060003,양념
1264,113,설탕,1작은술,3060003,양념
1265,113,깨소금,1큰술,3060003,양념
1259,113,고추장,2큰술,3060003,양념
1243,112,김치,200g,3060001,주재료
1244,112,쇠고기,100g,3060001,주재료
1245,112,표고버섯,5장,3060001,주재료
1246,112,통도라지,100g,3060001,주재료
1251,112,소금,약간,3060003,양념
1248,112,계란,3개,3060002,부재료
1249,112,식용유,3큰술,3060002,부재료
1250,112,참기름,약간,3060003,양념
1247,112,밀가루,1/2컵,3060002,부재료
1234,111,꽁치,1통,3060001,주재료
1235,111,무,50g,3060001,주재료
1236,111,진간장,2큰술,3060003,양념
1237,111,생강즙,약간,3060003,양념
1242,111,식용유,1큰술,3060002,부재료
1239,111,다진마늘,1작은술,3060003,양념
1240,111,고춧가루,1/2큰술,3060003,양념
1241,111,물,1/2컵,3060002,부재료
1238,111,다진파,1큰술,3060003,양념
1225,110,쌀,3컵,3060001,주재료
1226,110,식초,3큰술,3060003,양념
1227,110,설탕,1큰술,3060003,양념
1228,110,소금,1작은술,3060003,양념
1233,110,고추냉이,약간,3060003,양념
1230,110,오징어,150g,3060001,주재료
1231,110,문어,100g,3060001,주재료
1232,110,새우,8마리,3060001,주재료
1229,110,참치,150g,3060001,주재료
1214,109,돼지갈비,600g,3060001,주재료
1215,109,생강즙,2큰술,3060003,양념
1216,109,술,2큰술,3060003,양념
1217,109,진간장,5큰술,3060003,양념
1218,109,다진파,2큰술,3060003,양념
1224,109,깻잎,조금,3060002,부재료
1220,109,고춧가루,1큰술,3060003,양념
1221,109,설탕,2큰술,3060003,양념
1222,109,깨소금,조금,3060002,부재료
1223,109,상추,조금,3060002,부재료
1219,109,다진마늘,1큰술,3060003,양념
1208,108,부추,1단,3060001,주재료
1209,108,청고추,2개,3060002,부재료
1213,108,소금,약간,3060003,양념
1211,108,밀가루,3컵,3060002,부재료
1212,108,계란,1개,3060002,부재료
1210,108,홍고추,2개,3060002,부재료
1199,107,쇠고기,500g,3060001,주재료
1200,107,진간장,4큰술,3060003,양념
1201,107,배즙,4큰술,3060003,양념
1202,107,설탕,2큰술,3060003,양념
1207,107,참기름,1큰술,3060003,양념
1204,107,다진마늘,1큰술,3060003,양념
1205,107,깨소금,1큰술,3060002,부재료
1206,107,후춧가루,약간,3060003,양념
1203,107,다진파,3큰술,3060003,양념
1189,106,메주콩,1컵,3060001,주재료
1190,106,계란,4개,3060001,주재료
1191,106,칵테일새우,4개,3060002,부재료
1192,106,장식용어묵,10g,3060002,부재료
1198,106,잣,약간,3060002,부재료
1194,106,소금,약간,3060003,양념
1195,106,새우젓,약간,3060003,양념
1196,106,실파,약간,3060002,부재료
1197,106,통깨,약간,3060002,부재료
1193,106,은행,4알,3060002,부재료
1174,105,물,6큰술,3060002,부재료
1188,105,물,6큰술,3060003,양념
1176,105,간장,2큰술,3060003,양념
1177,105,당근,1/3개,3060002,부재료
1178,105,설탕,2큰술,3060003,양념
1179,105,식용유,2컵,3060002,부재료
1180,105,죽순,1/4개,3060002,부재료
1181,105,계란흰자,1개,3060002,부재료
1182,105,표고버섯,3장,3060002,부재료
1183,105,돼지고기,300g,3060001,주재료
1184,105,녹말,1큰술,3060001,주재료
1185,105,청피망,1개,3060003,양념
1186,105,식초,2큰술,3060003,양념
1187,105,녹말가루,2작은술,3060003,양념
1175,105,홍피망,1개,3060001,주재료
1166,104,애호박,1개,3060001,주재료
1167,104,소금,약간,3060003,양념
1168,104,밀가루,2큰술,3060002,부재료
1173,104,식용유,3큰술,3060002,부재료
1170,104,진간장,1큰술,3060003,양념
1171,104,식초,1작은술,3060003,양념
1172,104,쑥갓,약간,3060002,부재료
1169,104,계란,2개,3060002,부재료
1154,103,죽순,50g,3060001,주재료
1155,103,쇠고기,50g,3060001,주재료
1156,103,술,1작은술,3060003,양념
1157,103,간장,1작은술,3060003,양념
1158,103,녹말,1작은술,3060002,부재료
1165,103,마늘종,30g,3060002,부재료
1160,103,후춧가루,약간,3060003,양념
1161,103,식용유,1큰술,3060002,부재료
1162,103,참기름,1작은술,3060003,양념
1163,103,다진마늘,1작은술,3060003,양념
1164,103,생강즙,1작은술,3060003,양념
1159,103,소금,약간,3060003,양념
1144,102,마른오징어,2마리,3060001,주재료
1145,102,물,2컵,3060002,부재료
1146,102,참기름,1큰술,3060003,양념
1147,102,청고추,5개,3060002,부재료
1153,102,후춧가루,약간,3060003,양념
1149,102,설탕,1큰술,3060003,양념
1150,102,다진마늘,1큰술,3060003,양념
1151,102,깨소금,약간,3060002,부재료
1152,102,다진파,1큰술,3060003,양념
1148,102,진간장,4큰술,3060003,양념
1136,101,감자,3개,3060001,주재료
1137,101,멸치,100g,3060001,주재료
1138,101,꽈리고추,10개,3060001,주재료
1143,101,깨소금,약간,3060002,부재료
1140,101,진간장,3큰술,3060003,양념
1141,101,물엿,1큰술,3060003,양념
1142,101,청주,1큰술,3060003,양념
1139,101,식용유,3큰술,3060002,부재료
1125,100,더덕,200g,3060001,주재료
1126,100,간장,1큰술,3060003,양념
1127,100,참기름,1작은술,3060003,양념
1128,100,고추장,2큰술,3060003,양념
1129,100,물,2큰술,3060002,부재료
1135,100,설탕,1큰술,3060003,양념
1131,100,고춧가루,1/2큰술,3060003,양념
1132,100,다진파,1큰술,3060003,양념
1133,100,다진마늘,1작은술,3060003,양념
1134,100,깨소금,1작은술,3060002,부재료
1130,100,설탕,1큰술,3060003,양념
1114,99,배추,1/4통,3060001,주재료
1115,99,소금,5큰술,3060002,부재료
1116,99,다진파,2큰술,3060003,양념
1117,99,다진마늘,1큰술,3060003,양념
1118,99,다진생강,1/2큰술,3060003,양념
1124,99,참기름,약간,3060003,양념
1120,99,진간장,1큰술,3060003,양념
1121,99,새우젓,1큰술,3060003,양념
1122,99,설탕,2큰술,3060003,양념
1123,99,통깨,1작은술,3060002,부재료
1119,99,고춧가루,1/4컵,3060003,양념
1105,98,닭,1마리,3060001,주재료
1106,98,진간장,4큰술,3060003,양념
1107,98,마늘,2작은술,3060003,양념
1108,98,후춧가루,약간,3060003,양념
1113,98,깨소금,약간,3060002,부재료
1110,98,고추장,2큰술,3060003,양념
1111,98,물엿,2큰술,3060003,양념
1112,98,술,3큰술,3060003,양념
1109,98,녹말,4큰술,3060002,부재료
1097,97,계란,4개,3060001,주재료
1098,97,다진파,1큰술,3060002,부재료
1099,97,다진마늘,1작은술,3060002,부재료
1104,97,다시마,5cm,3060002,부재료
1101,97,후춧가루,약간,3060003,양념
1102,97,물,1컵,3060002,부재료
1103,97,식용유,2큰술,3060002,부재료
1100,97,소금,1작은술,3060003,양념
1089,96,냉이,100g,3060001,주재료
1090,96,모시조개,1컵,3060001,주재료
1091,96,된장,3큰술,3060001,주재료
1096,96,소금,약간,3060003,양념
1093,96,대파,1뿌리,3060002,부재료
1094,96,마늘,3쪽,3060002,부재료
1095,96,물,10컵,3060002,부재료
1092,96,다시마,10cm,3060003,양념
1082,95,오이,2개,3060001,주재료
1083,95,소금,2작은술,3060003,양념
1084,95,다진파,1큰술,3060003,양념
1088,95,실고추,약간,3060003,양념
1086,95,깨소금,1/2큰술,3060002,부재료
1087,95,참기름,1큰술,3060003,양념
1085,95,다진마늘,1/2큰술,3060003,양념
1073,94,실파,1단,3060001,주재료
1074,94,굴,1/2컵,3060001,주재료
1075,94,홍합,1/2컵,3060001,주재료
1076,94,조갯살,1/2컵,3060001,주재료
1081,94,멥쌀,1컵,3060001,주재료
1078,94,계란,2개,3060002,부재료
1079,94,식용유,약간,3060002,부재료
1080,94,소금,약간,3060003,양념
1077,94,밀가루,1컵,3060001,주재료
1066,93,연근,300g,3060001,주재료
1067,93,식용유,2큰술,3060002,부재료
1068,93,통깨,1작은술,3060002,부재료
1072,93,물,5큰술,3060003,양념
1070,93,설탕,1큰술,3060003,양념
1071,93,청주,1큰술,3060003,양념
1069,93,진간장,3큰술,3060003,양념
1056,92,쇠고기,400g,3060001,주재료
1057,92,대파,1/2뿌리,3060002,부재료
1058,92,마늘,1통,3060002,부재료
1059,92,생강,1쪽,3060002,부재료
1065,92,참기름,약간,3060003,양념
1061,92,계란,4개,3060001,주재료
1062,92,홍고추,2개,3060002,부재료
1063,92,진간장,1컵,3060003,양념
1064,92,설탕,1/4컵,3060003,양념
1060,92,물,4컵,3060002,부재료
1050,91,콩,2컵,3060001,주재료
1051,91,설탕,1/2컵,3060003,양념
1055,91,참기름,약간,3060003,양념
1053,91,깨소금,약간,3060003,양념
1054,91,물,1컵,3060003,양념
1052,91,간장,1컵,3060003,양념
1041,90,오이,10개,3060001,주재료
1042,90,고추장,1/2컵,3060003,양념
1043,90,홍고추,1개,3060002,부재료
1044,90,실파,1뿌리,3060002,부재료
1049,90,설탕,1작은술,3060003,양념
1046,90,고춧가루,1/2큰술,3060003,양념
1047,90,참기름,1작은술,3060003,양념
1048,90,깨소금,1작은술,3060002,부재료
1045,90,다진마늘,1큰술,3060003,양념
1033,89,깻잎,100장,3060001,주재료
1034,89,진간장,1컵,3060003,양념
1035,89,고춧가루,2큰술,3060003,양념
1040,89,실고추,5g,3060002,부재료
1037,89,마늘,5쪽,3060003,양념
1038,89,생강,1쪽,3060003,양념
1039,89,깨소금,2큰술,3060002,부재료
1036,89,파,2뿌리,3060003,양념
1025,88,실고추,5g,3060003,양념
1024,88,미나리,1/2단,3060002,부재료
1027,88,[절임용소금물] 소금,3컵,3060003,양념
1028,88,물,12컵,3060003,양념
1029,88,말린표고버섯,2개,3060003,양념
1030,88,통생강,1개,3060003,양념
1031,88,[국물용 소금물] 소금,6큰술,3060003,양념
1032,88,물,30컵,3060003,양념
1016,88,배추,5포기,3060001,주재료
1017,88,무,2개,3060002,부재료
1018,88,밤,10개,3060002,부재료
1019,88,배,3개,3060002,부재료
1020,88,대추,10개,3060002,부재료
1021,88,다진마늘,4큰술,3060003,양념
1022,88,석이버섯,약간,3060003,양념
1023,88,대파,2뿌리,3060002,부재료
1026,88,잣,2큰술,3060003,양념
1008,87,실파,2단,3060001,주재료
1009,87,까나리액젓,1컵,3060003,양념
1010,87,다진마늘,1과 1/2작은술,3060003,양념
1015,87,깨소금,2큰술,3060003,양념
1012,87,고춧가루,1컵,3060003,양념
1013,87,설탕,2큰술,3060003,양념
1014,87,소금,약간,3060002,부재료
1011,87,다진생강,1작은술,3060003,양념
1000,86,부추,4단,3060001,주재료
1001,86,다진마늘,3큰술,3060003,양념
1002,86,생강,1/2쪽,3060003,양념
1007,86,소금,약간,3060003,양념
1004,86,멸치젓,1/2컵,3060003,양념
1005,86,고춧가루,1/2컵,3060003,양념
1006,86,설탕,1큰술,3060003,양념
1003,86,홍고추,3개,3060002,부재료
992,85,쇠고기,800g,3060001,주재료
993,85,무,400g,3060001,주재료
994,85,물,10컵,3060002,부재료
999,85,후추,약간,3060003,양념
996,85,다진파,2큰술,3060003,양념
997,85,다진마늘,1큰술,3060003,양념
998,85,참기름,1작은술,3060003,양념
995,85,국간장,3큰술,3060003,양념
981,84,쇠고기,600g,3060001,주재료
982,84,무,400g,3060001,주재료
983,84,당면,100g,3060001,주재료
984,84,대파,2뿌리,3060002,부재료
985,84,통마늘,6쪽,3060002,부재료
991,84,후추,약간,3060003,양념
987,84,국간장,3큰술,3060003,양념
988,84,다진파,1큰술,3060003,양념
989,84,청주,1큰술,3060003,양념
990,84,참기름,약간,3060003,양념
986,84,소금,약간,3060003,양념
968,83,도가니,1/2개,3060001,주재료
969,83,쇠고기,400g,3060001,주재료
970,83,물,20컵,3060002,부재료
971,83,생강,1/2큰술,3060003,양념
972,83,소금,1큰술,3060003,양념
973,83,파,2뿌리,3060002,부재료
980,83,후추,약간,3060003,양념
975,83,고추가루,4큰술,3060003,양념
976,83,다진마늘,3큰술,3060003,양념
977,83,진간장,2큰술,3060003,양념
978,83,생강,1작은술,3060003,양념
979,83,소금,1큰술,3060003,양념
974,83,다진파,4큰술,3060003,양념
961,82,양지머리,600g,3060001,주재료
962,82,파,1뿌리,3060002,부재료
963,82,마늘,1통,3060002,부재료
964,82,밀국수,100g,3060002,부재료
960,82,도가니,1개,3060001,주재료
966,82,후추,약간,3060003,양념
967,82,물,20컵,3060002,부재료
958,82,소 잡뼈,300g,3060001,주재료
959,82,사골,1개,3060001,주재료
965,82,소금,약간,3060003,양념
945,81,쇠고기,400g,3060001,주재료
946,81,양,600g,3060001,주재료
947,81,무,400g,3060001,주재료
948,81,대파,2뿌리,3060002,부재료
949,81,마늘,8쪽,3060002,부재료
950,81,국간장,4큰술,3060003,양념
957,81,참기름,약간,3060003,양념
952,81,후추,약간,3060003,양념
953,81,국수,100g,3060002,부재료
954,81,다진파,1큰술,3060003,양념
955,81,다진마늘,1큰술,3060003,양념
956,81,진간장,4큰술,3060003,양념
951,81,소금,약간,3060003,양념
933,80,밥,4공기,3060001,주재료
934,80,콩나물,300g,3060001,주재료
935,80,김치,200g,3060002,부재료
936,80,다진마늘,1큰술,3060002,부재료
937,80,실파,1뿌리,3060002,부재료
944,80,새우젓,약간,3060003,양념
939,80,청고추,2개,3060002,부재료
940,80,깨소금,1큰술,3060002,부재료
941,80,김,2장,3060002,부재료
942,80,계란,4개,3060002,부재료
943,80,쇠고기육수,2컵,3060002,부재료
938,80,장조림,80g,3060002,부재료
921,79,선지,400g,3060001,주재료
922,79,우거지,100g,3060001,주재료
923,79,콩나물,40g,3060001,주재료
924,79,된장,2큰술,3060003,양념
925,79,고추장,1큰술,3060003,양념
932,79,참기름,조금,3060003,양념
927,79,진간장,4큰술,3060003,양념
928,79,고춧가루,1큰술,3060003,양념
929,79,다진마늘,1큰술,3060003,양념
930,79,다진파,4큰술,3060003,양념
931,79,깨소금,조금,3060003,양념
926,79,다진마늘,3큰술,3060003,양념
901,78,낙지,2마리,3060001,주재료
920,78,소금,약간,3060003,양념
903,78,쇠고기,80g,3060001,주재료
904,78,두부,1/4모,3060002,부재료
905,78,실파,5뿌리,3060002,부재료
906,78,표고버섯,3장,3060002,부재료
907,78,홍고추,2개,3060002,부재료
908,78,쑥갓,약간,3060002,부재료
909,78,계란,1개,3060002,부재료
910,78,밀가루,약간,3060002,부재료
911,78,소금,약간,3060003,양념
912,78,식용유,약간,3060002,부재료
913,78,물,4컵,3060002,부재료
914,78,간장,2큰술,3060003,양념
915,78,다진파,2큰술,3060003,양념
916,78,다진마늘,1작은술,3060003,양념
917,78,깨소금,약간,3060003,양념
918,78,참기름,약간,3060003,양념
919,78,설탕,약간,3060003,양념
902,78,새우,60g,3060001,주재료
897,77,진간장,2큰술,3060003,양념
898,77,다진마늘,1큰술,3060003,양념
899,77,후춧가루,조금씩,3060003,양념
900,77,식용유,약간,3060002,부재료
887,77,국수,400g,3060001,주재료
888,77,쇠고기,200g,3060001,주재료
896,77,고춧가루,2큰술,3060003,양념
890,77,애호박,1/2개,3060002,부재료
891,77,느타리버섯,100g,3060002,부재료
892,77,양파,1개,3060002,부재료
893,77,대파,2뿌리,3060002,부재료
894,77,물,8컵,3060003,양념
895,77,소금,약간,3060003,양념
889,77,배추,100g,3060002,부재료
867,76,쇠고기,200g,3060001,주재료
886,76,물,6컵,3060003,양념
869,76,팽이버섯,1봉,3060001,주재료
870,76,표고버섯,3장,3060001,주재료
871,76,당근,1/4개,3060002,부재료
872,76,느타리버섯,2묶음,3060001,주재료
873,76,양파,1/2개,3060002,부재료
874,76,대파,1뿌리,3060002,부재료
875,76,어묵,30g,3060002,부재료
876,76,곤약,30g,3060002,부재료
877,76,무,30g,3060002,부재료
878,76,국수,200g,3060002,부재료
879,76,쑥갓,약간,3060002,부재료
880,76,다시마,1장,3060003,양념
881,76,청주,1큰술,3060003,양념
882,76,소금,약간,3060003,양념
883,76,간장,3큰술,3060003,양념
884,76,식초,3큰술,3060003,양념
885,76,청주,3큰술,3060003,양념
868,76,배춧잎,5장,3060001,주재료
855,75,우거지,300g,3060001,주재료
856,75,배춧잎,200g,3060001,주재료
857,75,된장,4큰술,3060001,주재료
858,75,마늘,2쪽,3060003,양념
859,75,생강,1/3개,3060003,양념
866,75,간장,1/2큰술,3060003,양념
861,75,쇠고기,100g,3060002,부재료
862,75,청고추,2개,3060002,부재료
863,75,홍고추,1개,3060002,부재료
864,75,대파,1뿌리,3060002,부재료
865,75,쌀뜨물,9컵,3060002,부재료
860,75,식용유,1큰술,3060002,부재료
835,74,명란,8개,3060001,주재료
854,74,깨소금,약간,3060003,양념
837,74,무,1/4개,3060001,주재료
838,74,콩나물,70g,3060002,부재료
839,74,대파,1뿌리,3060002,부재료
840,74,홍고추,1개,3060002,부재료
841,74,쑥갓,2줄기,3060002,부재료
842,74,물,4컵,3060002,부재료
843,74,간장,2큰술,3060003,양념
844,74,다진파,1큰술,3060003,양념
845,74,다진마늘,1큰술,3060003,양념
846,74,청주,1큰술,3060003,양념
847,74,소금,약간,3060003,양념
848,74,후춧가루,약간,3060003,양념
849,74,고춧가루,2큰술,3060003,양념
850,74,[쇠고기양념] 간장,1작은술,3060003,양념
851,74,설탕,1/2작은술,3060003,양념
